,뉴스제목,주가변동
12694,'유가 해결사' 트럼프 등판에 반등…S&P 2.3%↑,1
12695,사우디·러시아 감산기대에 WTI 24% 폭등···다우도 2%대 상승,1
12696,유가전쟁 종식 기대에 반등…스톡스 0.4%↑,1
12697,국제유가 급반등에…소폭 상승,1
12698,`동학개미운동` 삼성전자 최대 관심…코로나 키트株 주목,1
12699,국제유가 급등에 강보합세,1
12700,'긴급사태' 앞뒀는데… 日증시 반짝 급등,1
12701,"코스피, 4% 가까이 상승 마감…1800선 코앞",1
12702,일제히 상승… 독일 DAX 4.04% ↑,1
12703,코스피 3.8% 상승 1790선…코스닥도 600선 턱밑,1
12704,코로나 진정 조짐에 코스피 4% 가까이 급등,1
12705,원ㆍ달러 장중 하락전환…1230원 아래로,1
12706,로나19 공포 벗어났나…590선 탈환,1
12707,"'긴급사태' 앞둔 일본, 일단 급등",1
12708,美 실업 공포에 경기침체 현실로,1
12709,"美·러·사우디, 3각 감산 방정식은 풀릴 것인가",1
12710,韓채권형펀드서 13거래일 연속 7.6兆 빠져나가,1
12711,“상승보다 변동성 진정… 정책효과 가시화되며 시장 안정 확인 필요”,1
12712,국제유가 등 불확실성 남아있는 증시…성장주에 집중해야,1
12713,'긴급사태' 앞뒀는데… 日증시 반짝 급등,1
12714,"코스피, 4% 가까이 상승 마감…1800선 코앞",1
12715,일제히 상승… 독일 DAX 4.04% ↑,1
12716,코스피 3.8% 상승 1790선…코스닥도 600선 턱밑,1
12717,코로나 진정 조짐에 코스피 4% 가까이 급등,1
12718,원ㆍ달러 장중 하락전환…1230원 아래로,1
12719,로나19 공포 벗어났나…590선 탈환,1
12720,"'긴급사태' 앞둔 일본, 일단 급등",1
12721,美 실업 공포에 경기침체 현실로,1
12722,"美·러·사우디, 3각 감산 방정식은 풀릴 것인가",1
12723,韓채권형펀드서 13거래일 연속 7.6兆 빠져나가,1
12724,“상승보다 변동성 진정… 정책효과 가시화되며 시장 안정 확인 필요”,1
12725,국제유가 등 불확실성 남아있는 증시…성장주에 집중해야,1
12726,"""악재 다 나왔다"" 긴급사태에도 日 급등",1
12727,코로나19 공동 대응책 합의 실패 소식으로 하락 출발,1
12728,방향 못잡는 원·달러…1220원대,1
12729,"코스피, 원유 감산·EU 부양책 불확실성에 닷새 만에 하락",1
12730,코스피 0.9%하락 1800선…코스닥은 강보,1
12731,옵션만기 D-1…개인 덕에 ‘강보합’,1
12732,"코스피, 쌍끌이 매도에 약보합…1800선은 유지",1
12733,코로나 재확산 우려...오늘은 횡보장,1
12734,"코스피 하락 출발···1,810선 등락",1
12735,"코로나19 사망자 다시 증가···다우, 소폭 하락 마감",1
12736,경기 비관론 속 코로나19 확산세 주시,1
12737,"버냉키 ""1~2년내 회복되면 다행…제로금리 지속""",1
12738,감산 불확실성에 급락..…WTI 9.4%↓,1
12739,코로나19 둔화 기대에 이틀째 상승..스톡스 2.2%↑,1
12740,"1800 넘은 코스피, 괜찮을까…유가 급락·실적 감소는 불안",1
12741,"코스피 1820선까지 '껑충'…낙폭만회 1차 미션은 완수, 다음은?",1
12742,韓채권형펀드 15거래일 간 7.8兆 순유출,1
12743,뉴욕 코로나19 사망자 하루 최다…우한 봉쇄 해제,1
12744,코로나 정점 아직…뒷심 부족에 하락 반전,1
12745,코로나 확산세 진정에 이틀째 급등…스톡스 2%↑,1
12746,코로나19 기세 꺾이나…2%대 상승,1
12747,코로나19 둔화 기대에 이틀 연속 상승세,1
12748,산 기대감과 코로나 우려 교차에 혼조세,1
12749,장 초반 상승세…英 2.03%↑,1
12750,국인 역송금 물량에 하락폭 제한…원·달러 1219원대,1
12751,"코스피, 외인·기관 '팔자'에도 1%대 상승…1836선",1
12752,코스피 1.6%상승 1830선…·코스닥도 1.4% 올라,1
12753,호재에 민감한 증시… 코스닥은 12% 오르면 전고점 회복,1
12754,엿새째 상승행진…한달 만에 610선 회복,1
12755,外人 돌아오나...코스피 1%대 상승,1
12756,Fed 은총을 입은 증시 Vs 공포 커진 실물경제,1
12757,OPEC+ 감산 합의 기대감,1
12758,코로나19 진정세 기대감 ↑...안정세 찾아 가는 글로벌,1
12759,"국제유가, 감산합의 기대감에 상승…WTI 6.2%급등",1
12760,'코로나19 후폭풍' 경기침체 성적표에 약세,1
12761,1800선 코스피 추가 상승하나…옵션만기일·OPEC+ 주목,1
12762,韓채권형펀드 16일째 순유출…8兆 육박,1
12763,버니 샌더스 경선 포기에 뉴욕증시 상승…오늘 '온라인 개학',1
12764,'사회주의자' 샌더스 낙마에 반등…다우 3.4%↑,1
12765,샌더스 경선포기에 다우 700포인트 이상 상승,1
12766,구제안 합의 진통에 갈팡질팡…프랑스↑·독일↓,1
12767,코로나19發 충격 가시화…대부분 하락,1
12768,코로나19 경제피해 우려에 대부분 하락,1
12769,"일본, 코로나 불안에 석유감산 실망 겹쳐",1
12770,앞서나갔던 위험자산 랠리…원·달러 다시 상승,1
12771,"코스피 하락… 코오롱 계열사, 9개 중 8개 상한가",1
12772,"코스피, 기관·외국인 매도에 1.8% 하락…1820선 후퇴",1
12773,코스피 1820선 밀리고 코스닥 600선 내줘,1
12774,로나19·기대치 밑돈 석유감산에 600선↓,1
12775,"기대 못미친 감산량, 亞증시 하락",1
12776,"코로나發 보험 해약 봇물…""해약前 잠깐만요""",1
12777,"코스피·코스닥, 장 초반 약세로 거래 시작",1
12778,OPEC+ 감산 합의…유가 전쟁 일단락,1
12779,"1800 중반 된 코스피…""숨고르기 들어갈 것""",1
12780,코로나19 '2차 대유행' 경고,1
12781,"지난주 7.84% 올라 1860선 코스피, 이번주 첫날 전망은?",1
12782,韓채권형펀드서 18일간 8조원 넘게 순유출,1
12783,"中 1분기 GDP 얼마나 줄었나, 美 소매 판매와 주택 지표는?",1
12784,"일본, 코로나 불안에 석유감산 실망 겹쳐",1
12785,앞서나갔던 위험자산 랠리…원·달러 다시 상승,1
12786,"코스피 하락… 코오롱 계열사, 9개 중 8개 상한가",1
12787,"코스피, 기관·외국인 매도에 1.8% 하락…1820선 후퇴",1
12788,코스피 1820선 밀리고 코스닥 600선 내줘,1
12789,로나19·기대치 밑돈 석유감산에 600선↓,1
12790,"기대 못미친 감산량, 亞증시 하락",1
12791,"코로나發 보험 해약 봇물…""해약前 잠깐만요""",1
12792,"코스피·코스닥, 장 초반 약세로 거래 시작",1
12793,OPEC+ 감산 합의…유가 전쟁 일단락,1
12794,"1800 중반 된 코스피…""숨고르기 들어갈 것""",1
12795,코로나19 '2차 대유행' 경고,1
12796,"지난주 7.84% 올라 1860선 코스피, 이번주 첫날 전망은?",1
12797,韓채권형펀드서 18일간 8조원 넘게 순유출,1
12798,"中 1분기 GDP 얼마나 줄었나, 美 소매 판매와 주택 지표는?",1
12799,경제지표 악화에 역송금 수요…원·달러 1220원대로,1
12800,눈으로 확인한 실물경제 타격에 하락세,1
12801,"코스피, 美 경제활동 재개 기대감에 낙폭 축소…`보합'",1
12802,코스피 1850선 약보합…코스닥 2% 상승,1
12803,정치인 테마주 지고 남북경협주 오르고,1
12804,총선후 기대감에 정책테마株 '상승'..620선 상회,1
12805,코로나 실물경제 악영향 재확인…주요국 증시 하락세,1
12806,이낙연 테마주도 급락…선거 이겼는데 주가는 왜?,1
12807,"""JP모간과 므누신, 시장이 모르는 뭔가를 아나?""",1
12808,"WTI, 20달러선 붕괴 …국제유가 18년 만에 최저",1
12809,"베트남, 하노이·호찌민 등 12개지역 사회적격리 1주일 연장‥기간산업 집중투자 발표/유럽증시 급락‥美 이달 경제활동 재개한다 - <KVINA 한줄뉴스>",1
12810,추락한 美경제지표…위축되는 투심,1
12811,“중국 수요 회복 긍정적이나 미국 소비도 정상화돼야”,1
12812,국내외 주식형펀드 시장에 자금 순유입세,1
12813,실적 악화에 美 증시↓..국내 증시 부담↑,1
12814,민주·시민 '180석' 거대여당 탄생…통합당 '참패' 격랑,1
12815,소비·생산·실적 3중쇼크…S&P 2.2%↓,1
12816,코로나 쇼크 현실화에 일제 하락…스톡스 3%↓,1
12817,코로나發 충격…3%대 급락,1
12818,코로나19 경제 충격 우려 부각에 급락,1
12819,경제지표 악화에 역송금 수요…원·달러 1220원대로,1
12820,눈으로 확인한 실물경제 타격에 하락세,1
12821,"코스피, 美 경제활동 재개 기대감에 낙폭 축소…`보합'",1
12822,코스피 1850선 약보합…코스닥 2% 상승,1
12823,정치인 테마주 지고 남북경협주 오르고,1
12824,총선후 기대감에 정책테마株 '상승'..620선 상회,1
12825,코로나 실물경제 악영향 재확인…주요국 증시 하락세,1
12826,이낙연 테마주도 급락…선거 이겼는데 주가는 왜?,1
12827,"""JP모간과 므누신, 시장이 모르는 뭔가를 아나?""",1
12828,"WTI, 20달러선 붕괴 …국제유가 18년 만에 최저",1
12829,"베트남, 하노이·호찌민 등 12개지역 사회적격리 1주일 연장‥기간산업 집중투자 발표/유럽증시 급락‥美 이달 경제활동 재개한다 - <KVINA 한줄뉴스>",1
12830,추락한 美경제지표…위축되는 투심,1
12831,“중국 수요 회복 긍정적이나 미국 소비도 정상화돼야”,1
12832,국내외 주식형펀드 시장에 자금 순유입세,1
12833,실적 악화에 美 증시↓..국내 증시 부담↑,1
12834,민주·시민 '180석' 거대여당 탄생…통합당 '참패' 격랑,1
12835,소비·생산·실적 3중쇼크…S&P 2.2%↓,1
12836,코로나 쇼크 현실화에 일제 하락…스톡스 3%↓,1
12837,코로나發 충격…3%대 급락,1
12838,코로나19 경제 충격 우려 부각에 급락,1
12839,하락세 출발…英 1.96%↓,1
12840,유가 급락에 '김정은 건강이상설'까지…투심 악화,1
12841,김정은 위중설·수출 악재에 1880선 내준 코스피,1
12842,'김정은 건강이상설'에 급등락한 원·달러,1
12843,마이너스 유가·김정은 중태설에 '출렁'…코스피 1% 하락,1
12844,"코스피, '김정은 위독설'에 1% 하락…1870선 후퇴",1
12845,김정은 중태설에 620선 후퇴…방산株 강세,1
12846,마이너스 유가에 '김정은 중태설'까지…아시아 증시 하락,1
12847,저유가·북한 리스크 겹친 국내 증시...코스피 2%대 하락,1
12848,국제유가 사상 첫 마이너스…5월물 WTI -37달러,1
12849,코로나19 확산 저지 각국 노력에 상승 마감,1
12850,국제유가 사상 첫 마이너스…훼손되는 위험선호,1
12851,'-40달러' 황당한 유가가 출현한 이유,1
12852,"사상 첫 마이너스 유가…""주식시장 영향 불가피""",1
12853,원유시장 붕괴로 증시 조정 예상..지수보다 종목에 주목,1
12854,"국내 채권형펀드, 4거래일만에 순유입 전환",1
12855,'선물만기 쇼크' 국제유가 사상 첫 마이너스,1
12856,'마이너스 땡처리' 유가 쇼크에 다우 2.4%↓,1
12857,마이너스 유가 충격에 다우 590포인트 하락,1
12858,경제활동 재개 기대에 사흘째 랠리…스톡스 0.7%↑,1
12859,경제 재개 기대감에…소폭 상승,1
12860,코로나19 봉쇄 완화 움직임에 소폭 상승,1
12861,’반토막 유가’에 공포와 기대감 교차,1
12862,유가하락에도…지수선물 반등+부양책에 상승폭 제한,1
12863,장 초반 일제히 상승세…英 FTSE 1.01%↑,1
12864,코로나 추가 지원책 발표에 코스피 반등,1
12865,"코스피, 3거래일 만에 반등 성공…1896선",1
12866,코스피 반등 1900 코앞…개인 3일째 순매수,1
12867,재정정책 힘입어 반등…630선 다시 회복,1
12868,유가 폭락에… 아시아 증시도 일제히 ↓,1
12869,글로벌 유가 급락...코스피 오전 약세,1
12870,국제유가 급락과 대북 불확실성 지속,1
12871,국제유가 또 폭락...WTI 11달러선,1
12872,국제유가 폭락에 일제히 하락...스톡스 4.06%↓,1
12873,"자유낙하한 유가, 저가매수 실패했",1
12874,원유시장 붕괴 충격...글로벌 증시 일제히 하락,1
12875,"韓채권형펀드, 2거래일간 1500억원 순유입",1
12876,"국제유가 또 대폭락…미 정부 ""김정은 상태 몰라""",1
12877,유가 폭락에 디플레이션 공포…S&P 3%↓,1
12878,WTI 6월물도 43% 폭락···다우 630포인트↓,1
12879,가 폭락세 여파…급락,1
12880,국제유가 폭락세 속 일제히 하락,1
12881,’반토막 유가’에 공포와 기대감 교차,1
12882,유가하락에도…지수선물 반등+부양책에 상승폭 제한,1
12883,장 초반 일제히 상승세…英 FTSE 1.01%↑,1
12884,코로나 추가 지원책 발표에 코스피 반등,1
12885,"코스피, 3거래일 만에 반등 성공…1896선",1
12886,코스피 반등 1900 코앞…개인 3일째 순매수,1
12887,재정정책 힘입어 반등…630선 다시 회복,1
12888,유가 폭락에… 아시아 증시도 일제히 ↓,1
12889,글로벌 유가 급락...코스피 오전 약세,1
12890,국제유가 급락과 대북 불확실성 지속,1
12891,국제유가 또 폭락...WTI 11달러선,1
12892,국제유가 폭락에 일제히 하락...스톡스 4.06%↓,1
12893,"자유낙하한 유가, 저가매수 실패했",1
12894,원유시장 붕괴 충격...글로벌 증시 일제히 하락,1
12895,"韓채권형펀드, 2거래일간 1500억원 순유입",1
12896,"국제유가 또 대폭락…미 정부 ""김정은 상태 몰라""",1
12897,유가 폭락에 디플레이션 공포…S&P 3%↓,1
12898,WTI 6월물도 43% 폭락···다우 630포인트↓,1
12899,가 폭락세 여파…급락,1
12900,국제유가 폭락세 속 일제히 하락,1
12901,장 초반 동반 하락세...英 1.44%↓,1
12902,경제 충격 심화한다…亞증시 하락,1
12903,"코스피, 김정은 北 국무위원장 소식에 하락",1
12904,주말 앞두고 경계감 지속..원·달러 1230원대로,1
12905,"코스피, 코로나 치료제 임상 실패 우려에 하루만에 1900선 무너져",1
12906,코스피 1.3% 하락 1890선…기관·외국인 '팔자',1
12907,외인·기관 매도에 1.6%대 하락 `630선`,1
12908,11년만에 '경기악화' 日…증시도 하락세,1
12909,코로나19 치료제 개발 실패..위험선호 둔화,1
12910,유가 반등했지만 불확실성 여전…美경제 역성장 전망까지,1
12911,"수백만명 실업도 버텼지만, '램데시비르' 뉴스에 무너진 이유",1
12912,"'렘데시비르 소동'에 美증시 갈팡질팡, 코스피는?",1
12913,"뉴욕증시, 코로나 치료제 우려에 혼조세…국제유가 이틀간 40% 급등",1
12914,국제유가 이틀째 급등에 상승세,1
12915,"韓채권형펀드, 2거래일간 4900억원 순유출",1
12916,코로나 치료제 논란에 갈팡질팡…다우↑·S&P↓,1
12917,길리어드에 롤러코스터 탄 주가···다우 0.17% 상승 마감,1
